tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
3.701513533,2.465185749,6.079135423,6.423213356,5.343679411,-1.678584809,-1.874215865,-1.790878736,0.291090799,0.728514726,0.507936344,0.543609993,0.023028391
4.572014802,5.416607622,8.194902443,6.748244281,3.144791769,-1.841914495,-0.675690812,-0.627186462,0.57913376,0.393868295,0.758770887,0.70428081,0.068533142
1.968385716,1.558682717,9.370770575,1.990365644,3.949195135,-0.924397015,-1.61879391,-1.406004211,0.217208737,0.975741231,0.676881563,0.977209619,-0.023635694
5.027366657,5.968099442,8.144294082,4.868714031,3.987864736,-1.047047475,-1.159482433,-1.781334828,0.873146356,0.288432852,0.65537041,0.670095452,0.069089354
6.203703167,1.101214128,6.043979707,6.69190225,3.834063674,-1.009726544,-1.441567116,-1.382770014,0.422795016,0.735854205,0.951013994,0.34439835,0.029239007
0.910118835,1.311380417,3.842404823,7.474321146,4.642977404,-0.935079518,-1.911464039,-1.796433847,0.267462927,0.063833925,0.832045764,0.771459814,0.003369413
5.810259866,4.003971633,7.431831453,9.849769618,3.520657677,-1.640602536,-0.941816127,-0.938239015,0.971208127,0.115640749,0.496765615,0.155618174,0.035771526
1.061104852,3.379794461,3.737104456,3.674775759,3.621284012,-0.656364942,-1.052902814,-1.912016256,0.553891947,0.32889791,0.443546828,0.795780256,-0.002657366
1.94417923,3.343782231,0.526220271,3.567144919,1.995069805,-0.534541593,-0.840516128,-0.620012083,0.194174713,0.821066895,0.091022983,0.480275665,-0.037054865
7.04635116,5.942762817,9.154314986,8.865193722,3.222634193,-0.641347554,-1.872822795,-0.708463844,0.786403582,0.725556792,0.728454306,0.697984307,0.088438956
1.623529255,2.413082966,9.210987274,2.822757515,3.093469071,-0.732654345,-0.593950607,-1.766864119,0.137886579,0.122534249,0.215336784,0.328353142,-0.038882809
9.514851346,2.645198636,8.742042054,5.059035174,3.031270211,-1.255711807,-1.185776805,-0.589781598,0.205484137,0.364221199,0.983264583,0.136396712,0.022941335
0.68651251,7.282327013,4.554224888,5.653022622,3.110585128,-0.592971562,-1.427507739,-1.090105827,0.857160277,0.778221646,0.258567907,0.123980366,-0.029251753
2.351168588,0.96302564,8.59765881,4.594890596,4.346340509,-1.23048747,-1.945124733,-1.170728306,0.966900063,0.569842232,0.975654611,0.248196504,-0.011476329
2.996937281,5.128226851,4.491071714,3.614177025,2.763008733,-1.123012522,-0.668442899,-0.971553313,0.255162075,0.823303662,0.626601346,0.996674439,0.076073699
2.404937857,9.140024696,1.155326854,6.300862122,2.343489721,-0.944042016,-0.797061861,-0.602385844,0.307931553,0.300292399,0.789103119,0.773476984,-0.022458204
2.581937868,4.61081631,6.888020615,2.300373896,4.030249803,-0.576071705,-1.775906921,-1.678271178,0.966651841,0.500090913,0.70104299,0.957159551,0.047240852
4.61636079,6.267294932,1.114090365,2.547988238,4.35083153,-0.58496468,-1.896913305,-1.868953544,0.364910703,0.500660957,0.648465925,0.94228507,-0.007546194
5.977964367,3.872035076,6.508813166,9.186981364,3.304232135,-0.850337181,-0.761406689,-1.692488265,0.279810847,0.101680057,0.919949068,0.105665544,0.0167077
3.822526847,2.677948157,3.160503485,7.247253329,2.98590522,-1.27350215,-0.903696423,-0.808706647,0.939639272,0.16803284,0.604938985,0.411433692,0.022698609
5.147900614,5.792540821,1.123032153,4.307116038,3.156553016,-0.643731075,-1.568274546,-0.944547396,0.149415902,0.602622243,0.231028107,0.716735212,0.006175423
1.857466849,7.744211361,2.915093465,3.895824716,3.870047507,-1.770400644,-1.4012488,-0.698398063,0.126217032,0.129223025,0.636701054,0.422661401,-0.053570551
5.579785453,8.164104317,3.288516064,8.466689696,3.109253002,-0.626408245,-0.935893222,-1.546951535,0.956040443,0.43030861,0.327933809,0.621576398,0.058123189
1.755085223,2.2747759,2.140101065,4.180732925,3.796559488,-0.917121523,-1.331977155,-1.54746081,0.476475682,0.780177032,0.213543429,0.779754926,0.001033824
8.136954829,0.665661108,3.057608594,2.965396499,4.033820105,-1.676395784,-0.723999629,-1.633424692,0.411536067,0.13849137,0.219418824,0.773303956,-0.040065058
8.469834839,6.313012898,3.868682484,7.406513042,4.074217767,-1.274166596,-1.69920053,-1.100850641,0.414973918,0.191606966,0.749250987,0.281723602,0.015132055
2.086036501,6.334728891,2.522737059,9.815504603,4.343853494,-1.506936218,-1.980258723,-0.856658553,0.525550864,0.389209042,0.301735626,0.57657967,-0.013673779
1.336512712,1.502723357,4.437645626,6.282674887,2.598834375,-1.095028655,-0.804593931,-0.699211788,0.36214506,0.276871591,0.911797439,0.383977724,-0.007963099
5.990409732,5.588096899,1.860010852,7.971363367,5.218003743,-1.583203552,-1.642336469,-1.992463722,0.671805764,0.124718841,0.100027763,0.70272682,0.026593347
3.127337689,3.736162633,7.146147711,9.151102757,4.108731442,-0.648418074,-1.730545032,-1.729768336,0.081624647,0.534128851,0.084814988,0.305864188,-0.034001837
6.680051097,7.1263801,7.104358344,0.602500719,2.768251879,-1.462612188,-0.561670483,-0.743969208,0.156634875,0.525266066,0.880965248,0.309654209,0.025879695
2.769859513,6.5476844,2.846721244,6.822811829,2.890095651,-1.398985567,-0.868894797,-0.622215288,0.165464433,0.818360307,0.900052597,0.984301471,0.067474111
7.586695808,7.006234236,3.398594358,2.308934917,4.126134085,-1.584799101,-0.558657128,-1.982677856,0.600932708,0.923236288,0.258107879,0.76520826,0.043384037
4.543956943,1.211860162,5.963998031,0.852946504,3.976348052,-1.733663929,-1.318937134,-0.923746989,0.275787076,0.673544119,0.724886693,0.669583273,-0.034640426
8.092247245,9.356229371,7.904086734,6.12254029,4.634213974,-1.442862496,-1.871971361,-1.319380117,0.440003851,0.909907878,0.936456116,0.611336115,0.088052766
8.126885946,0.682676512,3.29943632,5.367015617,4.090432107,-1.269885951,-1.234102457,-1.586443699,0.125218499,0.183325447,0.268913237,0.748655658,-0.030977431
8.055739791,8.626230971,6.506775101,4.942664799,4.708256267,-1.166894347,-1.546580702,-1.994781217,0.093352768,0.374310441,0.632407009,0.165485563,0.011230266
5.627691231,6.997411283,2.831754469,3.711566982,4.544179441,-1.453096282,-1.218243965,-1.872839194,0.196688029,0.800236702,0.123500526,0.385284347,0.0094425
9.490778673,5.561251658,5.138759237,4.279265067,4.188142709,-1.830036751,-0.674861754,-1.683244204,0.151408062,0.543702737,0.187417837,0.712801189,0.01220092
5.257339583,6.78849526,8.923804538,5.138393657,4.063469128,-1.223552175,-1.364412284,-1.475504668,0.296310843,0.755449555,0.533782309,0.056310762,0.034391019
7.202260024,5.906022291,2.410947953,8.962492066,4.354517649,-1.995232206,-0.855179111,-1.504106333,0.442525601,0.585968962,0.376824713,0.125873526,0.005248484
2.869080316,6.174707558,8.211942894,2.01426544,3.920730471,-1.700135097,-1.668067592,-0.552527782,0.864826977,0.663606851,0.600363346,0.844048957,0.029964658
8.914093082,0.591398638,3.400045576,1.326594626,4.55292931,-1.805191345,-1.926488277,-0.821249688,0.09192249,0.431267813,0.368936788,0.104630848,-0.045881606
3.300919733,3.888057301,7.016408078,8.489612064,2.056375333,-0.664715571,-0.839202412,-0.55245735,0.462296977,0.304629677,0.709434039,0.200180595,0.013313695
9.458128009,5.714746703,2.704423079,5.446117091,4.360010873,-1.04787521,-1.320736962,-1.991398701,0.997322477,0.449316627,0.233188845,0.899331708,0.061105782
2.818828736,9.334098235,6.05185066,7.419545531,3.09597463,-0.703527985,-1.091586131,-1.300860515,0.061892182,0.249097337,0.838269487,0.101607216,0.003357554
7.64211464,3.119953304,7.27293304,4.456594287,3.937315449,-1.186246196,-1.741289237,-1.009780017,0.466376111,0.326408423,0.990441064,0.276956231,0.046502187
3.580200955,3.614467274,5.28322976,7.500816282,4.051933616,-1.477789306,-0.589427971,-1.984716339,0.600727607,0.604002744,0.48550364,0.92167346,0.061421595
7.296672198,7.906549524,8.009355689,7.748208006,4.418198439,-1.438238314,-1.661512938,-1.318447187,0.100134715,0.994242148,0.819492301,0.469813527,0.075006334
9.623069989,0.802598244,1.172266221,2.688635997,3.471442733,-1.795264423,-0.617411365,-1.058766945,0.25086386,0.840086573,0.362103513,0.403923039,-0.06068259
2.042747662,1.560010262,2.53524573,4.376218414,3.69563746,-0.977891476,-1.260552011,-1.457193974,0.066001413,0.551004183,0.997566722,0.913581961,0.024661745
1.8287502,5.061741364,9.386910594,5.109695873,4.141859256,-1.055938334,-1.35522227,-1.730698652,0.988730219,0.342269654,0.823519651,0.956747288,0.034782366
4.285539163,7.14311484,7.849152967,4.486247794,2.836464185,-1.146855842,-0.67242839,-1.017179954,0.745255397,0.250662151,0.371594423,0.554472061,0.033528764
2.03785455,0.832228792,9.039669673,3.217213665,4.301076088,-0.913396341,-1.50638137,-1.881298376,0.524071279,0.250259796,0.771682198,0.542523843,-0.01928953
6.372745638,7.267981919,6.313553419,3.242505116,4.539956423,-1.896700898,-1.625282133,-1.017973392,0.263728327,0.794160519,0.246673318,0.703037948,0.036273784
2.477706289,3.671894726,1.613710114,3.460586139,5.54400342,-1.688230765,-1.931135701,-1.924636954,0.783915254,0.489622476,0.276417056,0.687266619,0.016985568
3.126312279,7.143602381,5.652509198,6.597199751,3.421706643,-1.375617762,-0.747784372,-1.298304509,0.222023416,0.806574324,0.413696477,0.427394528,0.042330518
4.333840327,1.406676102,5.329931008,1.014344386,2.317301279,-0.509663645,-0.660194217,-1.147443416,0.317821504,0.795852955,0.428753337,0.449562524,-0.042203469
2.403813381,0.669965693,9.086922005,6.607485398,4.296895983,-1.60910812,-1.161595139,-1.526192725,0.457960969,0.27484959,0.81641085,0.433693619,0.005485473
9.774788501,5.551581646,2.831268385,8.063555086,5.505386631,-1.661564944,-1.929252898,-1.91456879,0.967758864,0.257359183,0.337005526,0.59334922,0.047192133
7.075640714,4.664812064,2.300090261,3.474624813,3.220492414,-0.507329373,-1.110910245,-1.602252797,0.252205377,0.62095667,0.898302559,0.937785239,0.048632529
1.248101509,5.066337881,7.694812578,7.751935474,4.372760244,-0.708989629,-1.686951382,-1.976819234,0.222495215,0.131014626,0.433945234,0.52690454,-0.00178559
5.589549686,4.347830581,3.143234524,5.793120325,4.32088476,-1.984437787,-0.704204831,-1.632242142,0.110466541,0.694418478,0.845850886,0.221329369,0.017285589
0.681477875,6.077402758,1.039408523,4.363078448,3.324801149,-0.586862722,-1.937266499,-0.800671928,0.316109771,0.964881338,0.733691765,0.108371408,-0.034498574
5.765386096,8.127137243,2.213626703,1.067037247,2.998270893,-0.649913694,-1.389950663,-0.958406535,0.62273818,0.897454492,0.665825293,0.353174472,0.020896588
1.991873337,2.527348262,1.451846732,5.500165583,3.809973837,-1.879428801,-1.139306214,-0.791238822,0.912735717,0.992433377,0.079118796,0.543892906,0.005722931
4.408363624,5.889077242,2.990323958,5.158569204,3.629251329,-1.256236179,-1.126362832,-1.246652317,0.057812003,0.672247966,0.973290449,0.477719019,0.037963284
9.913413248,9.167252239,8.106869313,6.975840002,3.380028453,-0.726289001,-1.333669942,-1.32006951,0.621869491,0.707980598,0.337412909,0.189047432,0.052461966
5.207349849,9.221124031,8.696144408,2.573850334,2.243821536,-0.718945339,-0.818340598,-0.706535598,0.584252833,0.789263402,0.163833562,0.874444843,0.027361877
0.71395356,7.70164109,6.140436158,1.153003761,4.498668035,-1.991820616,-1.747459999,-0.759387421,0.280365923,0.689944131,0.123855762,0.294263391,-0.039561906
3.473229243,3.723718848,1.956988678,6.100010833,3.620992298,-1.508660337,-1.52563674,-0.586695221,0.7134221,0.601706411,0.726121236,0.904827516,0.059988567
9.134598237,4.369594925,9.680603879,7.304977705,3.127256558,-0.654304765,-1.03962433,-1.433327463,0.912955196,0.881441986,0.905104823,0.068475663,0.069372571
4.657691801,9.939952665,1.049283508,1.525698372,3.031947671,-0.611066059,-1.604279821,-0.816601791,0.802461817,0.89177176,0.996358259,0.596533594,-0.014035834
2.738646686,0.623652104,6.824666942,1.840643886,4.207096107,-1.258386649,-1.630711855,-1.317997604,0.999175384,0.148092454,0.912671343,0.858516943,0.01014964
0.819743092,4.922577051,1.086539331,2.590311906,3.756989941,-1.673721006,-0.633565555,-1.44970338,0.309962182,0.775662663,0.689529793,0.309009949,-0.02047901
2.226120604,8.962366915,4.754729267,1.64819434,3.399614938,-0.681601891,-1.228298615,-1.489714433,0.439023447,0.282728107,0.197988133,0.852040733,-0.034413233
8.217918542,9.291671033,1.703537796,7.167180058,3.213552871,-0.617164298,-1.820279433,-0.77610914,0.37171118,0.293064844,0.386436914,0.739834186,0.021972978
4.934509154,3.465289456,4.471130254,1.036732596,4.585365113,-1.415832904,-1.644974985,-1.524557224,0.56566166,0.091758119,0.399937503,0.97965429,-0.037285377
8.806953495,7.117527821,8.75838127,4.308439996,3.625302042,-1.163739635,-1.408350016,-1.053212391,0.587980787,0.78360342,0.896362548,0.522081294,0.07957436
6.391050873,5.191017165,9.945539591,0.695093655,2.642517004,-0.999328571,-0.781130227,-0.862058206,0.348520837,0.960144725,0.63799174,0.283008982,0.029215956
9.429831389,7.422381995,4.714399094,7.974859581,2.567904679,-0.731618907,-1.098675377,-0.737610395,0.969132951,0.965144726,0.079875086,0.62609071,0.080110653
8.621541662,0.822056351,6.383142046,3.4562642,2.836871386,-0.736888026,-0.781846933,-1.318136427,0.79162464,0.790313301,0.847214683,0.083645582,0.015281469
8.166657581,9.935972505,6.451593918,8.084513614,4.429120726,-1.694066408,-1.773603512,-0.961450806,0.478218535,0.568923784,0.369135158,0.06659606,0.031590108
7.784162602,9.35223762,3.233166439,7.02801051,3.408726348,-0.887532629,-1.171645998,-1.349547721,0.208313707,0.796953843,0.337734192,0.43149959,0.033697717
4.495309443,4.171502659,8.947189038,6.701418756,2.165063984,-0.508775978,-0.970156666,-0.686131339,0.920422665,0.872306415,0.695294185,0.49769085,0.076792458
7.423989985,5.306800966,9.029939922,4.971086775,5.076229852,-1.485704549,-1.832476633,-1.75804867,0.234590687,0.051654788,0.157952654,0.624320345,-0.018193264
8.415182769,2.791494157,7.177746428,5.554695635,3.922019151,-1.633215642,-1.657892588,-0.630910921,0.306414714,0.951817264,0.639835801,0.408908575,0.034426454
9.822783631,5.413460289,9.338657787,0.894587323,4.530558763,-1.612978858,-1.761074634,-1.156505271,0.069324164,0.852797079,0.235355951,0.464867643,-0.024476571
1.819842073,6.103363257,0.848301796,4.305265406,3.530481209,-1.08632778,-1.217796672,-1.226356757,0.67766239,0.926766989,0.934391568,0.079310953,-0.033307081
9.437332284,8.756440144,2.306778582,1.471365941,2.889743043,-0.837643606,-1.464485034,-0.587614403,0.267647703,0.601513228,0.553181129,0.329806606,-0.018614772
6.619442454,1.665071014,4.470716426,8.887389886,3.356786988,-0.567592683,-0.911071257,-1.878123048,0.475817665,0.135469908,0.59128186,0.9348415,0.044126906
5.594294473,5.654506706,5.55928714,8.502949828,4.60328936,-1.723436765,-1.649982134,-1.229870461,0.854097408,0.966115666,0.635299391,0.251935642,0.084802632
8.278335134,9.417931908,5.828700225,2.884829155,5.38612264,-1.932593545,-1.779032929,-1.674496166,0.25488007,0.770618003,0.075748623,0.862769412,0.013950599
5.406977119,6.265365313,3.067499869,5.377439648,3.57635831,-1.524140295,-0.667241667,-1.384976348,0.500993907,0.972047455,0.122220695,0.394532506,0.04975665
8.642909438,1.090504193,9.943507336,0.792266153,4.26703561,-1.103089453,-1.42870346,-1.735242697,0.505169631,0.344035751,0.782769426,0.732033883,-0.010283418
2.176354253,1.471414484,4.825894162,3.22227092,3.98357757,-1.705274629,-1.289555751,-0.98874719,0.318570816,0.204589124,0.344184236,0.071681212,-0.039594194
4.051171958,2.391466642,5.14529092,3.957433765,3.161535284,-1.586134472,-0.572753489,-1.002647323,0.422215724,0.93162749,0.700250962,0.980033887,0.079961929
2.690367357,9.318971425,7.754455392,8.990788546,3.435022701,-1.409927937,-1.230187267,-0.794907496,0.168872147,0.462639664,0.922229494,0.437686286,0.051000066
6.64521542,2.807927624,9.96681261,3.794012725,4.300271695,-1.467392817,-1.909856035,-0.923022843,0.226325409,0.899363978,0.296626364,0.930102462,0.00783366
6.985271069,5.701099651,6.898109289,7.717234047,4.140895094,-1.922379244,-1.618586947,-0.599928903,0.100308574,0.432641073,0.181877656,0.63117148,0.018273656
9.968526443,5.917165424,5.480703337,7.703516816,2.750547143,-0.818533621,-1.009198313,-0.922815208,0.351603324,0.491340905,0.370923887,0.1749665,0.014155162
9.691964624,4.898546291,0.802096812,8.451251322,3.8341203,-1.39645031,-0.725575425,-1.712094564,0.577103056,0.156034913,0.777497492,0.296235714,-0.026346204
4.696346643,4.250154312,2.273447834,9.877531324,4.372067843,-1.085239122,-1.475356558,-1.811472163,0.88210755,0.099606675,0.427241137,0.596245952,0.007891213
0.945899829,8.98963322,6.393948942,1.248277778,4.135918128,-0.51769263,-1.958674573,-1.659550926,0.639012131,0.549926593,0.473617882,0.115896486,-0.021719325
2.699430427,0.567872002,9.704022926,6.720636813,4.59102348,-1.588252978,-1.021401619,-1.981368882,0.580709668,0.156492327,0.228649376,0.302809079,-0.034606299
6.03283055,7.094711037,6.272182518,4.106916059,2.909614339,-0.758644551,-1.424754494,-0.726215294,0.654599511,0.556270245,0.265311757,0.663013568,0.054255043
0.824967483,4.981640733,9.970128858,9.303903978,4.38037311,-1.360776399,-1.967307834,-1.052288877,0.563025081,0.960425189,0.746095369,0.076026643,0.007118365
5.948166457,5.835013676,0.732350204,8.735112946,2.577600346,-0.931064361,-0.904145585,-0.742390401,0.553261242,0.926595876,0.433064827,0.76530983,0.050443018
8.060235999,5.58884521,9.955350329,4.578608626,3.429191613,-0.808620196,-1.659754667,-0.96081675,0.255746155,0.723432758,0.858289397,0.888023447,0.066544303
4.427016434,6.204168719,1.919148561,5.43761174,3.200828856,-1.283257541,-0.504954936,-1.412616379,0.709838177,0.32161287,0.55008921,0.550675278,0.028248306
4.384591142,7.844515674,2.472209629,9.887833146,4.856356282,-1.384783432,-1.79244928,-1.67912357,0.882484498,0.18743562,0.37379755,0.350875286,-0.001045006
7.544921606,8.241637578,7.681685862,3.115895767,3.04501545,-0.582631222,-0.998631685,-1.463752544,0.424769668,0.860609887,0.761656168,0.762101054,0.069666651
6.538944409,8.777322532,2.716069297,7.377313319,3.333819161,-1.417061325,-1.364979666,-0.55177817,0.203324186,0.264525074,0.58544618,0.333992738,-0.014362056
5.791274806,8.08110093,4.146993723,6.029995297,3.902017704,-1.573008565,-0.787342381,-1.541666758,0.700215498,0.232338075,0.067773582,0.342486926,0.011043272
